teachingHoursId,Course Instance,Teacher Id,Assigned Hours,Reported Hours
6985,I-2783,19781125-0031,100.0,91.0
6986,I-2784,19580515-0017,280.0,280.0
6987,I-2784,19761024-0034,100.0,111.0
6988,I-2785,19590129-0004,260.0,257.0
6989,I-2785,19780602-0035,140.0,159.0
6990,I-2786,19660630-0020,240.0,230.0
6991,I-2786,19781125-0031,100.0,83.0
6992,I-2787,19600905-0003,240.0,250.0
6993,I-2787,19751018-0039,100.0,91.0
6994,I-2788,19640220-0029,260.0,245.0
6995,I-2788,19790618-0048,140.0,122.0
6996,I-2789,19570615-0011,260.0,272.0
6997,I-2789,19750722-0060,140.0,145.0
6998,I-2789,19920320-0121,120.0,132.0
6999,I-2790,19620424-0026,280.0,272.0
7000,I-2790,19790708-0041,100.0,108.0
7001,I-2790,19920826-0088,120.0,139.0
7002,I-2791,19620522-0023,260.0,245.0
7003,I-2791,19781217-0053,140.0,153.0
7004,I-2792,19610918-0027,240.0,236.0
7005,I-2792,19790717-0045,140.0,121.0
7006,I-2792,19920217-0098,140.0,149.0
7007,I-2793,19600814-0002,280.0,278.0
7008,I-2793,19781125-0031,140.0,126.0
7009,I-2794,19570615-0011,260.0,264.0
7010,I-2794,19760524-0046,120.0,111.0
7011,I-2794,19910206-0081,100.0,114.0
7012,I-2795,19580515-0017,280.0,261.0
7013,I-2795,19790717-0045,120.0,106.0
7014,I-2796,19580515-0017,280.0,284.0
7015,I-2796,19781217-0053,100.0,107.0
7016,I-2797,19690408-0009,240.0,247.0
7017,I-2797,19760108-0050,100.0,88.0
7018,I-2797,19930508-0061,120.0,125.0
7019,I-2798,19600814-0002,280.0,294.0
7020,I-2798,19760524-0046,120.0,110.0
7021,I-2799,19610918-0027,260.0,241.0
7022,I-2799,19750220-0037,140.0,130.0
7023,I-2800,19640414-0013,280.0,296.0
7024,I-2800,19780815-0047,140.0,140.0
7025,I-2801,19650303-0019,280.0,273.0
7026,I-2801,19790618-0048,100.0,113.0
7027,I-2801,19920826-0088,120.0,137.0
7028,I-2802,19630126-0001,260.0,278.0
7029,I-2802,19780317-0052,120.0,109.0
7030,I-2803,19570615-0011,240.0,248.0
7031,I-2803,19750705-0033,100.0,82.0
7032,I-2804,19600814-0002,280.0,290.0
7033,I-2804,19750122-0056,100.0,82.0
7034,I-2805,19561222-0030,240.0,244.0
7035,I-2805,19760108-0050,120.0,122.0
7036,I-2806,19570826-0012,280.0,286.0
7037,I-2806,19750512-0043,140.0,136.0
7038,I-2806,19911025-0091,140.0,142.0
7039,I-2807,19560705-0025,260.0,251.0
7040,I-2807,19750705-0033,120.0,132.0
7041,I-2808,19570615-0011,280.0,288.0
7042,I-2808,19750220-0037,100.0,113.0
7043,I-2808,19921002-0129,120.0,107.0
7044,I-2809,19620424-0026,280.0,262.0
7045,I-2809,19780424-0057,100.0,98.0
7046,I-2809,19900902-0090,100.0,86.0
7047,I-2810,19600529-0021,280.0,261.0
7048,I-2810,19750512-0043,120.0,103.0
7049,I-2810,19920122-0065,100.0,80.0
7050,I-2811,19630126-0001,280.0,272.0
7051,I-2811,19750102-0059,140.0,137.0
7052,I-2812,19640220-0029,280.0,276.0
7053,I-2812,19750705-0033,100.0,95.0
7054,I-2812,19901029-0071,120.0,132.0
7055,I-2813,19660630-0020,240.0,228.0
7056,I-2813,19780602-0035,120.0,109.0
7057,I-2814,19690917-0022,260.0,261.0
7058,I-2814,19780424-0057,100.0,116.0
7059,I-2814,19900520-0063,120.0,125.0
7060,I-2815,19610620-0006,240.0,236.0
7061,I-2815,19750331-0036,140.0,139.0
7062,I-2815,19900701-0138,100.0,92.0
7063,I-2816,19620522-0023,280.0,277.0
7064,I-2816,19750705-0033,140.0,143.0
7065,I-2817,19600814-0002,260.0,246.0
7066,I-2817,19781217-0053,100.0,83.0
7067,I-2817,19901002-0085,120.0,120.0
7068,I-2818,19580218-0007,280.0,273.0
7069,I-2818,19780815-0047,100.0,96.0
7070,I-2819,19650303-0019,280.0,291.0
7071,I-2819,19780815-0047,100.0,117.0
7072,I-2819,19930709-0100,120.0,114.0
7073,I-2820,19580515-0017,240.0,260.0
7074,I-2820,19771013-0040,140.0,136.0
7075,I-2820,19901219-0125,100.0,118.0
7076,I-2821,19610623-0005,260.0,267.0
7077,I-2821,19781130-0054,100.0,105.0
7078,I-2821,19920917-0109,140.0,123.0
7079,I-2822,19570828-0008,260.0,272.0
7080,I-2822,19750705-0033,100.0,100.0
7081,I-2823,19660630-0020,260.0,277.0
7082,I-2823,19750331-0036,120.0,101.0
7083,I-2823,19920602-0073,120.0,128.0
7084,I-2824,19580218-0007,280.0,290.0
7085,I-2824,19761024-0034,120.0,138.0
7086,I-2825,19560705-0025,240.0,235.0
7087,I-2825,19781217-0053,100.0,81.0
7088,I-2826,19620522-0023,240.0,223.0
7089,I-2826,19790708-0041,140.0,125.0
7090,I-2827,19610918-0027,280.0,265.0
7091,I-2827,19750512-0043,100.0,109.0
7092,I-2827,19910817-0092,120.0,120.0
7093,I-2828,19560705-0025,280.0,279.0
7094,I-2828,19790702-0038,140.0,130.0
7095,I-2829,19570826-0012,260.0,266.0
7096,I-2829,19750906-0032,100.0,107.0
7097,I-2829,19900211-0140,140.0,138.0
7098,I-2830,19561222-0030,260.0,273.0
7099,I-2830,19780815-0047,140.0,140.0
7100,I-2831,19620522-0023,260.0,249.0
7101,I-2831,19790717-0045,120.0,131.0
7102,I-2832,19560812-0016,240.0,220.0
7103,I-2832,19761020-0044,140.0,122.0
7104,I-2832,19900430-0112,120.0,113.0
7105,I-2833,19620522-0023,280.0,284.0
7106,I-2833,19750705-0033,100.0,114.0
7107,I-2833,19910214-0084,120.0,134.0
7108,I-2834,19600529-0021,260.0,266.0
7109,I-2834,19761020-0044,140.0,153.0
7110,I-2835,19640414-0013,260.0,268.0
7111,I-2835,19780602-0035,140.0,154.0
7112,I-2835,19920226-0075,120.0,109.0
7113,I-2836,19570615-0011,240.0,220.0
7114,I-2836,19750122-0056,120.0,113.0
7115,I-2836,19900801-0130,140.0,149.0
7116,I-2837,19590129-0004,240.0,249.0
7117,I-2837,19750722-0060,120.0,136.0
7118,I-2838,19561222-0030,240.0,256.0
7119,I-2838,19760524-0046,120.0,125.0
7120,I-2839,19620424-0026,260.0,251.0
7121,I-2839,19781125-0031,140.0,159.0
7122,I-2839,19920828-0070,100.0,117.0
7123,I-2840,19590129-0004,280.0,288.0
7124,I-2840,19761009-0055,120.0,107.0
7125,I-2841,19650303-0019,260.0,266.0
7126,I-2841,19761009-0055,100.0,83.0
7127,I-2842,19600814-0002,280.0,271.0
7128,I-2842,19781217-0053,140.0,130.0
7129,I-2842,19921127-0120,100.0,83.0
7130,I-2843,19640220-0029,240.0,225.0
7131,I-2843,19790702-0038,140.0,133.0
7132,I-2844,19570828-0008,260.0,270.0
7133,I-2844,19781217-0053,100.0,96.0
7134,I-2844,19900321-0080,100.0,81.0
7135,I-2845,19620831-0024,260.0,242.0
7136,I-2845,19750705-0033,120.0,134.0
7137,I-2845,19910206-0081,140.0,133.0
7138,I-2846,19690408-0009,280.0,294.0
7139,I-2846,19750906-0032,120.0,127.0
7140,I-2846,19910403-0131,140.0,124.0
7141,I-2847,19600529-0021,240.0,254.0
7142,I-2847,19790426-0049,140.0,140.0
7143,I-2847,19901108-0087,120.0,110.0
7144,I-2848,19690513-0015,280.0,263.0
7145,I-2848,19750122-0056,120.0,111.0
7146,I-2849,19620831-0024,280.0,271.0
7147,I-2849,19750705-0033,140.0,146.0
7148,I-2850,19630126-0001,260.0,271.0
7149,I-2850,19790702-0038,100.0,103.0
7150,I-2851,19611219-0014,260.0,248.0
7151,I-2851,19780424-0057,120.0,136.0
7152,I-2852,19690917-0022,280.0,277.0
7153,I-2852,19761009-0055,140.0,157.0
7154,I-2852,19921002-0129,140.0,127.0
7155,I-2853,19640414-0013,280.0,278.0
7156,I-2853,19780317-0052,120.0,100.0
7157,I-2853,19910214-0084,120.0,124.0
7158,I-2854,19600814-0002,280.0,278.0
7159,I-2854,19750512-0043,100.0,101.0
7160,I-2854,19901029-0071,120.0,116.0
7161,I-2855,19600529-0021,280.0,280.0
7162,I-2855,19760108-0050,100.0,82.0
7163,I-2855,19920206-0072,100.0,90.0
7164,I-2856,19580218-0007,240.0,225.0
7165,I-2856,19750906-0032,120.0,135.0
7166,I-2856,19921208-0097,140.0,143.0
7167,I-2857,19560812-0016,280.0,296.0
7168,I-2857,19750102-0059,140.0,144.0
7169,I-2857,19931212-0079,120.0,113.0
7170,I-2858,19650303-0019,240.0,228.0
7171,I-2858,19750512-0043,120.0,114.0
7172,I-2859,19610918-0027,280.0,283.0
7173,I-2859,19761009-0055,120.0,140.0
7174,I-2859,19920828-0070,120.0,139.0
7175,I-2860,19600529-0021,240.0,232.0
7176,I-2860,19781125-0031,120.0,129.0
7177,I-2861,19561222-0030,240.0,229.0
7178,I-2861,19750220-0037,100.0,85.0
7179,I-2861,19921123-0108,120.0,124.0
7180,I-2862,19600905-0003,240.0,230.0
7181,I-2862,19761020-0044,140.0,152.0
7182,I-2863,19690917-0022,280.0,297.0
7183,I-2863,19780317-0052,120.0,109.0
7184,I-2864,19620424-0026,240.0,227.0
7185,I-2864,19750331-0036,100.0,111.0
7186,I-2864,19921123-0108,140.0,138.0
7187,I-2865,19570615-0011,280.0,300.0
7188,I-2865,19760524-0046,140.0,152.0
7189,I-2865,19930709-0100,100.0,99.0
7190,I-2866,19630126-0001,240.0,244.0
7191,I-2866,19750705-0033,120.0,100.0
7192,I-2867,19570826-0012,280.0,288.0
7193,I-2867,19761024-0034,100.0,90.0
7194,I-2868,19561222-0030,260.0,267.0
7195,I-2868,19750102-0059,120.0,105.0
7196,I-2869,19630126-0001,260.0,247.0
7197,I-2869,19760108-0050,120.0,133.0
7198,I-2869,19920217-0098,100.0,82.0
7199,I-2870,19600529-0021,260.0,267.0
7200,I-2870,19750705-0033,140.0,160.0
7201,I-2871,19570826-0012,260.0,266.0
7202,I-2871,19760524-0046,120.0,120.0
7203,I-2872,19560812-0016,280.0,264.0
7204,I-2872,19780815-0047,100.0,117.0
7205,I-2872,19900902-0090,100.0,115.0
7206,I-2873,19620424-0026,260.0,280.0
7207,I-2873,19781125-0031,120.0,123.0
7208,I-2874,19690408-0009,260.0,279.0
7209,I-2874,19790702-0038,120.0,117.0
7210,I-2875,19640220-0029,280.0,281.0
7211,I-2875,19780602-0035,120.0,106.0
7212,I-2876,19560705-0025,280.0,289.0
7213,I-2876,19750102-0059,120.0,117.0
7214,I-2877,19640414-0013,240.0,248.0
7215,I-2877,19760524-0046,100.0,101.0
7216,I-2878,19610918-0027,260.0,270.0
7217,I-2878,19770224-0058,100.0,86.0
7218,I-2879,19570828-0008,240.0,225.0
7219,I-2879,19771013-0040,120.0,109.0
7220,I-2880,19630126-0001,260.0,260.0
7221,I-2880,19760524-0046,140.0,127.0
7222,I-2881,19590129-0004,240.0,232.0
7223,I-2881,19760108-0050,120.0,138.0
7224,I-2881,19900201-0074,100.0,89.0
7225,I-2882,19600814-0002,280.0,275.0
7226,I-2882,19790618-0048,100.0,97.0
7227,I-2882,19920206-0072,100.0,96.0
7228,I-2883,19690513-0015,280.0,260.0
7229,I-2883,19790717-0045,140.0,128.0
7230,I-2883,19910514-0068,100.0,105.0
7231,I-2884,19610918-0027,260.0,273.0
7232,I-2884,19750220-0037,140.0,143.0
7233,I-2885,19610918-0027,280.0,262.0
7234,I-2885,19761024-0034,120.0,135.0
7235,I-2886,19650303-0019,240.0,260.0
7236,I-2886,19750722-0060,100.0,96.0
7237,I-2886,19900211-0140,100.0,113.0
7238,I-2887,19640414-0013,240.0,259.0
7239,I-2887,19780815-0047,140.0,158.0
7240,I-2887,19900430-0112,100.0,82.0
7241,I-2888,19561222-0030,240.0,254.0
7242,I-2888,19761020-0044,140.0,153.0
7243,I-2888,19900124-0064,100.0,118.0
7244,I-2889,19570826-0012,240.0,231.0
7245,I-2889,19790708-0041,100.0,112.0
7246,I-2889,19931118-0062,100.0,97.0
7247,I-2890,19601021-0018,240.0,251.0
7248,I-2890,19750220-0037,140.0,151.0
7249,I-2890,19901108-0087,120.0,134.0
7250,I-2891,19590129-0004,280.0,264.0
7251,I-2891,19750705-0033,120.0,112.0
7252,I-2892,19560705-0025,240.0,242.0
7253,I-2892,19780424-0057,100.0,81.0
7254,I-2893,19590129-0004,240.0,225.0
7255,I-2893,19780602-0035,120.0,106.0
7256,I-2894,19690408-0009,240.0,237.0
7257,I-2894,19750906-0032,100.0,94.0
7258,I-2894,19930221-0139,140.0,132.0
7259,I-2895,19600814-0002,280.0,299.0
7260,I-2895,19790618-0048,120.0,128.0
7261,I-2895,19911025-0091,120.0,126.0
7262,I-2896,19611219-0014,260.0,270.0
7263,I-2896,19761009-0055,140.0,139.0
7264,I-2897,19660630-0020,260.0,245.0
7265,I-2897,19750705-0033,120.0,110.0
7266,I-2897,19900426-0089,120.0,108.0
7267,I-2898,19580218-0007,240.0,243.0
7268,I-2898,19750722-0060,120.0,118.0
7269,I-2899,19560612-0010,240.0,235.0
7270,I-2899,19760524-0046,120.0,123.0
7271,I-2899,19930829-0082,120.0,122.0
7272,I-2900,19570615-0011,260.0,251.0
7273,I-2900,19780815-0047,120.0,132.0
7274,I-2900,19930228-0086,100.0,94.0
7275,I-2901,19630126-0001,280.0,290.0
7276,I-2901,19781130-0054,100.0,114.0
7277,I-2901,19930326-0132,120.0,131.0
7278,I-2902,19600529-0021,280.0,296.0
7279,I-2902,19790618-0048,120.0,105.0
7280,I-2902,19910206-0081,100.0,94.0
7281,I-2903,19620522-0023,280.0,296.0
7282,I-2903,19750220-0037,100.0,95.0
7283,I-2903,19910421-0067,120.0,122.0
7284,I-2904,19650303-0019,260.0,270.0
7285,I-2904,19750331-0036,120.0,133.0
7286,I-2905,19640220-0029,280.0,276.0
7287,I-2905,19770224-0058,140.0,134.0
7288,I-2905,19900430-0112,100.0,104.0
7289,I-2906,19561222-0030,260.0,265.0
7290,I-2906,19780317-0052,100.0,114.0
7291,I-2907,19611219-0014,240.0,232.0
7292,I-2907,19761020-0044,100.0,112.0
7293,I-2908,19610918-0027,280.0,276.0
7294,I-2908,19780424-0057,120.0,119.0
7295,I-2909,19570826-0012,280.0,295.0
7296,I-2909,19790708-0041,100.0,111.0
7297,I-2909,19900321-0080,100.0,107.0
7298,I-2910,19620831-0024,240.0,223.0
7299,I-2910,19770224-0058,100.0,116.0
7300,I-2911,19570828-0008,260.0,249.0
7301,I-2911,19750722-0060,100.0,104.0
7302,I-2911,19920320-0121,120.0,111.0
7303,I-2912,19690513-0015,240.0,241.0
7304,I-2912,19781130-0054,100.0,90.0
7305,I-2913,19680712-0028,280.0,260.0
7306,I-2913,19790618-0048,140.0,135.0
7307,I-2914,19570826-0012,240.0,260.0
7308,I-2914,19761009-0055,100.0,80.0
7309,I-2915,19560705-0025,280.0,260.0
7310,I-2915,19750331-0036,140.0,149.0
7311,I-2915,19900511-0134,100.0,108.0
7312,I-2916,19620831-0024,280.0,299.0
7313,I-2916,19780815-0047,100.0,109.0
7314,I-2916,19931118-0062,100.0,99.0
7315,I-2917,19610918-0027,260.0,275.0
7316,I-2917,19790708-0041,140.0,149.0
7317,I-2918,19610918-0027,240.0,239.0
7318,I-2918,19780424-0057,120.0,125.0
7319,I-2919,19600905-0003,280.0,270.0
7320,I-2919,19781130-0054,140.0,154.0
7321,I-2919,19900321-0080,100.0,117.0
7322,I-2920,19560705-0025,240.0,225.0
7323,I-2920,19750906-0032,120.0,102.0
7324,I-2921,19610918-0027,280.0,278.0
7325,I-2921,19770713-0042,100.0,109.0
7326,I-2922,19610620-0006,280.0,261.0
7327,I-2922,19790717-0045,120.0,104.0
7328,I-2923,19620424-0026,280.0,280.0
7329,I-2923,19750906-0032,120.0,103.0
7330,I-2924,19620522-0023,280.0,293.0
7331,I-2924,19750102-0059,100.0,91.0
7332,I-2924,19900619-0076,100.0,106.0
7333,I-2925,19620424-0026,280.0,279.0
7334,I-2925,19760108-0050,140.0,132.0
7335,I-2925,19920122-0065,140.0,130.0
7336,I-2926,19650303-0019,240.0,258.0
7337,I-2926,19761009-0055,140.0,158.0
7338,I-2926,19920505-0115,140.0,134.0
7339,I-2927,19620831-0024,280.0,279.0
7340,I-2927,19790702-0038,100.0,114.0
7341,I-2927,19930414-0106,100.0,107.0
7342,I-2928,19600529-0021,240.0,255.0
7343,I-2928,19750512-0043,120.0,112.0
7344,I-2928,19920122-0065,120.0,134.0
7345,I-2929,19660630-0020,280.0,297.0
7346,I-2929,19770224-0058,140.0,144.0
7347,I-2930,19620522-0023,260.0,253.0
7348,I-2930,19750417-0051,100.0,108.0
7349,I-2931,19660630-0020,260.0,270.0
7350,I-2931,19790708-0041,100.0,108.0
7351,I-2931,19900701-0113,120.0,134.0
7352,I-2932,19610918-0027,240.0,258.0
7353,I-2932,19790426-0049,140.0,154.0
7354,I-2933,19660630-0020,260.0,251.0
7355,I-2933,19790717-0045,140.0,159.0
7356,I-2933,19921123-0108,100.0,103.0
7357,I-2934,19560612-0010,280.0,262.0
7358,I-2934,19790702-0038,120.0,117.0
7359,I-2935,19560812-0016,260.0,243.0
7360,I-2935,19751018-0039,100.0,112.0
7361,I-2936,19560812-0016,280.0,272.0
7362,I-2936,19750331-0036,100.0,88.0
7363,I-2937,19690408-0009,280.0,291.0
7364,I-2937,19790618-0048,140.0,136.0
7365,I-2937,19921208-0097,100.0,111.0
7366,I-2938,19601021-0018,240.0,221.0
7367,I-2938,19790717-0045,100.0,88.0
7368,I-2938,19900511-0134,140.0,121.0
7369,I-2939,19690408-0009,260.0,260.0
7370,I-2939,19780815-0047,140.0,127.0
7371,I-2939,19921218-0101,140.0,138.0
7372,I-2940,19600529-0021,260.0,256.0
7373,I-2940,19780815-0047,120.0,101.0
7374,I-2940,19901219-0125,140.0,125.0
7375,I-2941,19690513-0015,280.0,285.0
7376,I-2941,19790717-0045,100.0,109.0
7377,I-2942,19611219-0014,260.0,267.0
7378,I-2942,19751018-0039,140.0,132.0
7379,I-2942,19911025-0091,100.0,100.0
7380,I-2943,19611219-0014,260.0,263.0
7381,I-2943,19750122-0056,140.0,133.0
7382,I-2943,19901219-0125,120.0,139.0
7383,I-2944,19640414-0013,280.0,284.0
7384,I-2944,19780424-0057,140.0,141.0
7385,I-2944,19900317-0083,140.0,147.0
7386,I-2945,19570826-0012,260.0,265.0
7387,I-2945,19781125-0031,100.0,118.0
7388,I-2945,19910122-0077,100.0,83.0
7389,I-2946,19570826-0012,280.0,268.0
7390,I-2946,19781130-0054,120.0,121.0
7391,I-2947,19620522-0023,240.0,256.0
7392,I-2947,19750331-0036,100.0,108.0
7393,I-2948,19560812-0016,260.0,252.0
7394,I-2948,19761024-0034,120.0,137.0
7395,I-2949,19570615-0011,260.0,272.0
7396,I-2949,19760524-0046,100.0,119.0
7397,I-2949,19900723-0126,120.0,132.0
7398,I-2950,19640414-0013,260.0,248.0
7399,I-2950,19781217-0053,100.0,113.0
7400,I-2951,19660630-0020,280.0,266.0
7401,I-2951,19780815-0047,100.0,105.0
7402,I-2951,19921002-0129,100.0,109.0
7403,I-2952,19650303-0019,240.0,249.0
7404,I-2952,19751018-0039,140.0,137.0
7405,I-2952,19930326-0132,140.0,151.0
7406,I-2953,19560705-0025,240.0,243.0
7407,I-2953,19770224-0058,100.0,93.0
7408,I-2954,19690917-0022,260.0,263.0
7409,I-2954,19780317-0052,120.0,134.0
7410,I-2954,19900317-0083,140.0,141.0
7411,I-2955,19611219-0014,260.0,253.0
7412,I-2955,19750722-0060,100.0,119.0
7413,I-2956,19560705-0025,240.0,229.0
7414,I-2956,19780602-0035,120.0,137.0
7415,I-2957,19600529-0021,240.0,254.0
7416,I-2957,19780317-0052,140.0,129.0
7417,I-2957,19911116-0069,100.0,107.0
7418,I-2958,19650303-0019,280.0,265.0
7419,I-2958,19781125-0031,140.0,152.0
7420,I-2959,19610918-0027,240.0,230.0
7421,I-2959,19751018-0039,120.0,109.0
7422,I-2960,19660630-0020,280.0,268.0
7423,I-2960,19781217-0053,140.0,136.0
7424,I-2961,19640220-0029,240.0,235.0
7425,I-2961,19780424-0057,140.0,138.0
7426,I-2961,19921123-0108,120.0,110.0
7427,I-2962,19680712-0028,240.0,257.0
7428,I-2962,19781130-0054,120.0,105.0
7429,I-2962,19900317-0083,100.0,81.0
7430,I-2963,19690917-0022,260.0,280.0
7431,I-2963,19761020-0044,120.0,102.0
7432,I-2963,19901219-0125,100.0,101.0
7433,I-2964,19620424-0026,240.0,226.0
7434,I-2964,19780317-0052,120.0,103.0
7435,I-2965,19560812-0016,260.0,240.0
7436,I-2965,19750220-0037,120.0,140.0
7437,I-2966,19640414-0013,260.0,273.0
7438,I-2966,19750122-0056,140.0,157.0
7439,I-2967,19620424-0026,240.0,254.0
7440,I-2967,19771013-0040,100.0,90.0
7441,I-2968,19560812-0016,240.0,225.0
7442,I-2968,19750722-0060,120.0,134.0
7443,I-2969,19560812-0016,280.0,266.0
7444,I-2969,19750906-0032,140.0,154.0
7445,I-2969,19920122-0065,100.0,104.0
7446,I-2970,19680712-0028,280.0,277.0
7447,I-2970,19761009-0055,100.0,87.0
7448,I-2971,19650303-0019,280.0,291.0
7449,I-2971,19750512-0043,120.0,126.0
7450,I-2972,19611219-0014,280.0,279.0
7451,I-2972,19780424-0057,120.0,137.0
7452,I-2973,19560705-0025,280.0,274.0
7453,I-2973,19750906-0032,140.0,159.0
7454,I-2974,19570828-0008,280.0,288.0
7455,I-2974,19781130-0054,100.0,120.0
7456,I-2974,19930616-0127,120.0,120.0
7457,I-2975,19640414-0013,280.0,280.0
7458,I-2975,19761020-0044,140.0,124.0
7459,I-2975,19900317-0083,100.0,86.0
7460,I-2976,19610918-0027,280.0,288.0
7461,I-2976,19750722-0060,120.0,136.0
7462,I-2977,19611219-0014,240.0,256.0
7463,I-2977,19751018-0039,120.0,114.0
7464,I-2977,19930919-0137,100.0,87.0
7465,I-2978,19640220-0029,240.0,254.0
7466,I-2978,19780602-0035,100.0,111.0
7467,I-2978,19920602-0073,120.0,118.0
7468,I-2979,19590129-0004,280.0,291.0
7469,I-2979,19790426-0049,120.0,131.0
7470,I-2980,19560705-0025,240.0,239.0
7471,I-2980,19760108-0050,120.0,100.0
7472,I-2980,19910403-0103,100.0,112.0
7473,I-2981,19600905-0003,280.0,265.0
7474,I-2981,19790426-0049,100.0,83.0
7475,I-2981,19900321-0080,140.0,120.0
7476,I-2982,19610620-0006,280.0,266.0
7477,I-2982,19781130-0054,100.0,100.0
7478,I-2983,19690408-0009,280.0,288.0
7479,I-2983,19751018-0039,100.0,103.0
7480,I-2983,19921201-0094,140.0,125.0
7481,I-2984,19570826-0012,240.0,258.0
7482,I-2984,19790708-0041,140.0,131.0
7483,I-2985,19620522-0023,240.0,250.0
7484,I-2985,19790426-0049,120.0,136.0
7485,I-2986,19570615-0011,240.0,260.0
7486,I-2986,19790702-0038,140.0,136.0
7487,I-2986,19900520-0063,120.0,120.0
7488,I-2987,19640220-0029,260.0,255.0
7489,I-2987,19781217-0053,120.0,115.0
7490,I-2988,19611219-0014,280.0,284.0
7491,I-2988,19750331-0036,140.0,155.0
7492,I-2989,19620831-0024,280.0,289.0
7493,I-2989,19780815-0047,100.0,84.0
7494,I-2989,19900201-0074,120.0,101.0
7495,I-2990,19690408-0009,280.0,297.0
7496,I-2990,19780602-0035,100.0,92.0
7497,I-2991,19580218-0007,240.0,251.0
7498,I-2991,19780317-0052,140.0,151.0
7499,I-2992,19560812-0016,260.0,269.0
7500,I-2992,19790426-0049,120.0,117.0
7501,I-2992,19930221-0139,120.0,130.0
7502,I-2993,19561222-0030,280.0,298.0
7503,I-2993,19790618-0048,100.0,91.0
7504,I-2993,19920826-0088,100.0,109.0
7505,I-2994,19630126-0001,240.0,241.0
7506,I-2994,19750102-0059,120.0,119.0
7507,I-2995,19570615-0011,260.0,266.0
7508,I-2995,19761024-0034,100.0,82.0
7509,I-2996,19620522-0023,240.0,242.0
7510,I-2996,19750906-0032,100.0,88.0
7511,I-2996,19931226-0118,100.0,105.0
7512,I-2997,19620831-0024,240.0,242.0
7513,I-2997,19781125-0031,100.0,116.0
7514,I-2997,19930829-0082,100.0,104.0
7515,I-2998,19561222-0030,280.0,284.0
7516,I-2998,19781130-0054,100.0,80.0
7517,I-2998,19901002-0085,140.0,124.0
7518,I-2999,19570615-0011,280.0,281.0
7519,I-2999,19790708-0041,140.0,150.0
7520,I-3000,19570615-0011,260.0,261.0
7521,I-3000,19781217-0053,140.0,155.0
7522,I-3001,19560705-0025,260.0,250.0
7523,I-3001,19781217-0053,120.0,104.0
7524,I-3002,19580515-0017,280.0,273.0
7525,I-3002,19750102-0059,120.0,108.0
7526,I-3003,19690408-0009,280.0,281.0
7527,I-3003,19781125-0031,140.0,135.0
7528,I-3003,19910927-0128,120.0,119.0
7529,I-3004,19601021-0018,260.0,268.0
7530,I-3004,19761009-0055,140.0,134.0
7531,I-3005,19601021-0018,280.0,273.0
7532,I-3005,19761009-0055,100.0,97.0
7533,I-3005,19901219-0125,140.0,147.0
7534,I-3006,19570826-0012,280.0,281.0
7535,I-3006,19750331-0036,100.0,98.0
7536,I-3006,19921127-0120,100.0,106.0
7537,I-3007,19600814-0002,260.0,248.0
7538,I-3007,19770224-0058,120.0,100.0
7539,I-3007,19930228-0086,120.0,111.0
7540,I-3008,19590129-0004,260.0,252.0
7541,I-3008,19761024-0034,120.0,102.0
7542,I-3009,19570615-0011,280.0,263.0
7543,I-3009,19750512-0043,120.0,114.0
7544,I-3010,19620522-0023,240.0,255.0
7545,I-3010,19790708-0041,100.0,88.0
7546,I-3010,19901219-0125,140.0,134.0
7547,I-3011,19640220-0029,260.0,277.0
7548,I-3011,19750722-0060,120.0,111.0
7549,I-3012,19650303-0019,240.0,253.0
7550,I-3012,19780815-0047,100.0,90.0
7551,I-3013,19590129-0004,260.0,247.0
7552,I-3013,19790426-0049,100.0,112.0
7553,I-3013,19930414-0106,120.0,116.0
7554,I-3014,19640414-0013,280.0,261.0
7555,I-3014,19790702-0038,100.0,84.0
7556,I-3014,19901011-0119,140.0,160.0
7557,I-3015,19580515-0017,280.0,282.0
7558,I-3015,19751018-0039,140.0,155.0
7559,I-3015,19900201-0074,120.0,119.0
7560,I-3016,19570615-0011,240.0,222.0
7561,I-3016,19790717-0045,120.0,140.0
7562,I-3017,19560612-0010,240.0,258.0
7563,I-3017,19781217-0053,140.0,151.0
7564,I-3018,19690408-0009,240.0,220.0
7565,I-3018,19771013-0040,140.0,135.0
