RegistrationID,Course Instance,Student id,Status,Grade
4106,I-167,19900616-0124,registered,
4107,I-3010,19900616-0124,completed,4.0
4108,I-166,19900616-0124,withdrawn,
4109,I-272,19900616-0124,registered,
4110,I-273,19900616-0124,withdrawn,
4111,I-3829,19900616-0124,registered,
4112,I-2811,19900616-0124,registered,
4113,I-2996,19901219-0125,completed,4.0
4114,I-4342,19901219-0125,registered,
4115,I-1310,19901219-0125,registered,
4116,I-574,19901219-0125,completed,5.0
4117,I-1432,19901219-0125,not started,
4118,I-1433,19901219-0125,not started,
4119,I-1434,19901219-0125,registered,
4120,I-798,19901219-0125,completed,4.0
4121,I-1355,19900723-0126,registered,
4122,I-4916,19900723-0126,registered,
4123,I-925,19900723-0126,not started,
4124,I-1765,19900723-0126,completed,5.0
4125,I-4283,19900723-0126,withdrawn,
4126,I-3968,19900723-0126,registered,
4127,I-1999,19900723-0126,completed,4.0
4128,I-4287,19900723-0126,not started,
4129,I-4330,19930616-0127,completed,4.0
4130,I-4969,19930616-0127,completed,4.0
4131,I-39,19930616-0127,completed,3.0
4132,I-2669,19930616-0127,completed,5.0
4133,I-2785,19930616-0127,completed,4.0
4134,I-2786,19930616-0127,registered,
4135,I-1948,19930616-0127,completed,5.0
4136,I-2788,19930616-0127,not started,
4137,I-2718,19910927-0128,registered,
4138,I-1253,19910927-0128,withdrawn,
4139,I-3135,19910927-0128,not started,
4140,I-2511,19910927-0128,not started,
4141,I-2830,19910927-0128,not started,
4142,I-2831,19910927-0128,completed,3.0
4143,I-2834,19910927-0128,withdrawn,
4144,I-520,19910927-0128,withdrawn,
4145,I-2835,19910927-0128,not started,
4146,I-2836,19910927-0128,not started,
4147,I-4075,19910927-0128,completed,3.0
4148,I-4704,19910927-0128,completed,4.0
4149,I-1758,19921002-0129,registered,
4150,I-1760,19921002-0129,withdrawn,
4151,I-3839,19921002-0129,withdrawn,
4152,I-1866,19921002-0129,withdrawn,
4153,I-1869,19921002-0129,not started,
4154,I-3748,19921002-0129,withdrawn,
4155,I-1873,19921002-0129,withdrawn,
4156,I-1875,19921002-0129,registered,
4157,I-1319,19900801-0130,withdrawn,
4158,I-1953,19900801-0130,completed,4.0
4159,I-4881,19900801-0130,registered,
4160,I-4348,19900801-0130,not started,
4161,I-1440,19900801-0130,withdrawn,
4162,I-1441,19900801-0130,completed,4.0
4163,I-1443,19900801-0130,withdrawn,
4164,I-1450,19900801-0130,registered,
4165,I-2612,19910403-0131,registered,
4166,I-3442,19910403-0131,registered,
4167,I-4068,19910403-0131,registered,
4168,I-2199,19910403-0131,withdrawn,
4169,I-3448,19910403-0131,withdrawn,
4170,I-3443,19910403-0131,withdrawn,
4171,I-5229,19910403-0131,registered,
4172,I-2622,19910403-0131,not started,
4173,I-2212,19910403-0131,withdrawn,
4174,I-3549,19910403-0131,completed,3.0
4175,I-628,19910403-0131,not started,
4176,I-3002,19930326-0132,completed,5.0
4177,I-2893,19930326-0132,withdrawn,
4178,I-2894,19930326-0132,registered,
4179,I-2897,19930326-0132,not started,
4180,I-2895,19930326-0132,withdrawn,
4181,I-2899,19930326-0132,not started,
4182,I-2898,19930326-0132,withdrawn,
4183,I-462,19930326-0132,not started,
4184,I-2901,19930326-0132,withdrawn,
4185,I-3005,19930326-0132,not started,
4186,I-3006,19930326-0132,withdrawn,
4187,I-2168,19930326-0132,withdrawn,
4188,I-3010,19930326-0132,completed,3.0
4189,I-1300,19910101-0133,withdrawn,
4190,I-563,19910101-0133,registered,
4191,I-3701,19910101-0133,withdrawn,
4192,I-1307,19910101-0133,not started,
4193,I-2471,19910101-0133,not started,
4194,I-1424,19910101-0133,withdrawn,
4195,I-1425,19910101-0133,not started,
4196,I-1426,19910101-0133,withdrawn,
4197,I-2458,19900511-0134,withdrawn,
4198,I-2459,19900511-0134,registered,
4199,I-4968,19900511-0134,withdrawn,
4200,I-3192,19900511-0134,not started,
4201,I-52,19900511-0134,completed,4.0
4202,I-2574,19900511-0134,completed,5.0
4203,I-1838,19900511-0134,withdrawn,
4204,I-2576,19900511-0134,withdrawn,
4205,I-1127,19930302-0135,registered,
4206,I-1747,19930302-0135,registered,
4207,I-705,19930302-0135,not started,
4208,I-909,19930302-0135,withdrawn,
4209,I-499,19930302-0135,withdrawn,
4210,I-4897,19930302-0135,completed,5.0
4211,I-1861,19930302-0135,completed,5.0
4212,I-1862,19930302-0135,completed,3.0
4213,I-4686,19910921-0136,not started,
4214,I-1971,19910921-0136,not started,
4215,I-4585,19910921-0136,not started,
4216,I-1025,19910921-0136,withdrawn,
4217,I-4808,19910921-0136,completed,4.0
4218,I-4810,19910921-0136,not started,
4219,I-4809,19910921-0136,completed,4.0
4220,I-1463,19910921-0136,completed,5.0
4221,I-4918,19910921-0136,completed,5.0
4222,I-730,19910921-0136,not started,
4223,I-4924,19910921-0136,not started,
4224,I-3146,19910921-0136,not started,
4225,I-3636,19930919-0137,completed,3.0
4226,I-74,19930919-0137,registered,
4227,I-5322,19930919-0137,not started,
4228,I-76,19930919-0137,withdrawn,
4229,I-5015,19930919-0137,registered,
4230,I-190,19930919-0137,registered,
4231,I-191,19930919-0137,withdrawn,
4232,I-192,19930919-0137,not started,
4233,I-298,19930919-0137,registered,
4234,I-4078,19930919-0137,not started,
4235,I-299,19930919-0137,withdrawn,
4236,I-305,19930919-0137,registered,
4237,I-598,19900701-0138,registered,
4238,I-2490,19900701-0138,registered,
4239,I-1966,19900701-0138,withdrawn,
4240,I-2491,19900701-0138,withdrawn,
4241,I-2602,19900701-0138,completed,5.0
4242,I-1347,19900701-0138,registered,
4243,I-2606,19900701-0138,not started,
4244,I-2607,19900701-0138,withdrawn,
4245,I-3440,19930221-0139,withdrawn,
4246,I-3447,19930221-0139,registered,
4247,I-3444,19930221-0139,withdrawn,
4248,I-3445,19930221-0139,not started,
4249,I-2622,19930221-0139,registered,
4250,I-3548,19930221-0139,registered,
4251,I-3549,19930221-0139,registered,
4252,I-3550,19930221-0139,completed,4.0
4253,I-1736,19900211-0140,completed,5.0
4254,I-1737,19900211-0140,not started,
4255,I-1744,19900211-0140,registered,
4256,I-3930,19900211-0140,not started,
4257,I-708,19900211-0140,registered,
4258,I-3829,19900211-0140,not started,
4259,I-274,19900211-0140,withdrawn,
4260,I-4358,19900211-0140,completed,4.0
